,userId,productId,Rating
1488381,A6XLG77BC9R8R,B000WL2UKK,1.0
1488647,A38NHXL5257E3B,B000WL6YY8,5.0
1488835,A1H4IVXNXWWBLV,B000WL6YY8,4.0
1489164,A3SMD3T0QTN109,B000WL6YY8,4.0
1490974,A1MRPX3RM48T2I,B000WL6YY8,4.0
1490975,A2HRHF83I3NDGT,B000WL6YY8,5.0
1491124,A1KXJCXS6HFRQZ,B000WLWBI6,5.0
1491283,A1J75JJ0Q2OEJN,B000WLXO8M,4.0
1491294,A17BUUBOU0598B,B000WLXO8W,4.0
1491421,A1B4MIXYVIKMU2,B000WLXOB4,3.0
1491441,A2Y739CRM15WDL,B000WLXOB4,4.0
1491481,AMUP8DYE7EAN2,B000WLZJEO,3.0
1491690,A17BUUBOU0598B,B000WM2VAI,3.0
1491853,AONUCJBC85BL,B000WM2YS2,2.0
1491865,A17BUUBOU0598B,B000WM2YS2,4.0
1491906,A3QQGPI3CTV9SX,B000WM2YS2,4.0
1492430,AEJAGHLC675A7,B000WMFYJI,5.0
1492453,A2UTZ4O5E2W4DK,B000WMGQNG,5.0
1492491,A1MRPX3RM48T2I,B000WMICGA,5.0
1492514,AOEAD7DPLZE53,B000WMIF8U,5.0
1492538,AOEAD7DPLZE53,B000WMK326,5.0
1492899,A2D1ZQEFS1NBH2,B000WN00FK,5.0
1493015,A370XYLIZCSK1Y,B000WN00FK,4.0
1493362,A3BVN2QBNPBHCR,B000WN9Y2A,5.0
1493469,A3IOQ7NVVLAUEE,B000WNG0MW,1.0
1493525,A250AXLRBVYKB4,B000WNG0MW,5.0
1493551,A3NG7X4APIV649,B000WNG0MW,4.0
1493852,A4UGMKUSX9XHI,B000WO6HJW,4.0
1494189,A2V1J3JT5OOZFO,B000WOIFGU,1.0
1494226,A2WB7LZ595CR50,B000WOIFGU,5.0
1494301,AAQ9NJ480N9W5,B000WOIFGU,5.0
1494316,A16QODENBJVUI1,B000WOIFGU,5.0
1494347,A1PL7QILVQV3IF,B000WOIFGU,4.0
1494370,A2PZXXPGLXXKZU,B000WOIFO2,5.0
1494380,A3AYSYSLHU26U9,B000WOIFO2,5.0
1494441,A3775OP5VTX5ON,B000WOIFO2,5.0
1494469,A2V1J3JT5OOZFO,B000WOIFO2,5.0
1494644,A2S26YGSVXBCFL,B000WOIFO2,4.0
1494649,A1ZM846Y7AUYD,B000WOIFO2,5.0
1494723,A3NEAETOSXDBOM,B000WOIFO2,5.0
1494764,AG7EF0SVBQOUX,B000WOIFO2,4.0
1494828,A2UOHALGF2X77Q,B000WOIG8C,5.0
1494940,A16QODENBJVUI1,B000WOIG8C,5.0
1495083,A3ER6ARJ23CIN8,B000WOK2ZM,5.0
1495123,AIJQU979J6UFY,B000WOK2ZM,5.0
1495170,ABMF4UC4Z00NT,B000WOK2ZM,5.0
1495178,A3TBMAWIIHKHFN,B000WOK2ZM,5.0
1495179,A2HRHF83I3NDGT,B000WOK2ZM,4.0
1495659,A1KDUQ2HU0WD68,B000WOT6O0,1.0
1495702,A17HMM1M7T9PJ1,B000WOT6O0,5.0
1495711,AGOH8N902URMW,B000WOT6O0,2.0
1495821,A1EKSETIBS9ETQ,B000WOVD1Y,5.0
1495911,A3TBMAWIIHKHFN,B000WOVD1Y,3.0
1496146,A5JLAU2ARJ0BO,B000WP2RC2,4.0
1496285,A17BUUBOU0598B,B000WPDKOQ,4.0
1496322,A3EXWV8FNSSFL6,B000WPDKRI,5.0
1496346,A31HE83MU98GBV,B000WPDKRI,5.0
1496471,AEAFHD09X8044,B000WPF3A0,5.0
1496538,A7EU2BWLLCJY2,B000WPG31I,5.0
1497034,A2RWHTNM5P3I8Y,B000WPXQ2M,3.0
1497117,A6XDZ1MJ0B1A2,B000WQ19HU,4.0
1497232,A20DDH4NT6Q1E8,B000WQ21SQ,5.0
1497533,A34LQ791ACZ0JC,B000WQXPYA,5.0
1497576,A680RUE1FDO8B,B000WR0CKE,3.0
1497596,A149RNR5RH19YY,B000WR0CKE,5.0
1497819,A680RUE1FDO8B,B000WR3Z3A,5.0
1497924,A2NB2E5DXE319Z,B000WR3Z3A,5.0
1498172,A16RI68PS6T5CA,B000WS204Y,3.0
1498177,AWPODHOB4GFWL,B000WS204Y,5.0
1498178,AMUP8DYE7EAN2,B000WS204Y,3.0
1498184,A2RN2AO4BE6F4K,B000WS204Y,2.0
1498185,AIBRTGBN07D6A,B000WS204Y,2.0
1498189,A3R19YKNL641X3,B000WS204Y,2.0
1498192,A1A535TCGNMVPI,B000WS204Y,3.0
1498293,A3L6L5O89JTX2T,B000WS5I7U,5.0
1498298,ALDAF4VVLFRHP,B000WS5I7U,5.0
1498364,A2HNH4PKE5DPSI,B000WS5VNQ,2.0
1498391,A3QQGPI3CTV9SX,B000WS5VNQ,5.0
1498411,A1M7HP5CHDXXOU,B000WTANMY,5.0
1498416,A1NGFGBX2VCQS8,B000WTG4S6,3.0
1498470,A12DQZKRKTNF5E,B000WTQ5NU,5.0
1498532,A1CMD08Z49PGKQ,B000WU2F92,5.0
1498547,A19XMHRB3G4DIR,B000WU2FAQ,5.0
1498548,A680RUE1FDO8B,B000WU2FAQ,5.0
1498554,A1ODOGXEYECQQ8,B000WU2FAQ,3.0
1498682,AOEAD7DPLZE53,B000WU8XAM,3.0
1498739,A1C5WS021EL3WO,B000WUE1T4,5.0
1498930,A3IOQ7NVVLAUEE,B000WUKQBG,5.0
1498975,A1W415JP5WEAJK,B000WURCD6,5.0
1499348,A1QVFHPY8418HC,B000WVAW6O,5.0
1499349,A19RGDJPNZ7NZ,B000WVAW6O,5.0
1499446,A3V7D0LH8L7BG0,B000WVGR9U,5.0
1499464,A1QVFHPY8418HC,B000WVIVIU,5.0
1499645,A1PL7QILVQV3IF,B000WVVX6W,1.0
1500003,A6FIAB28IS79,B000WW1YW4,1.0
1500048,A2Y3WWPUKIJ59I,B000WW3TLI,4.0
1500397,A20DZX38KRBIT8,B000WX63C4,2.0
1500399,A1B4MIXYVIKMU2,B000WX63C4,4.0
1500433,A8CKH8XB33XGN,B000WX7AQM,5.0
1500450,AGOH8N902URMW,B000WX7AQM,5.0
1500498,A2EN82VBJT44QP,B000WX9DWG,2.0
1500626,A2V7EO331SFUF6,B000WXAX6G,5.0
1500778,A1MRPX3RM48T2I,B000WXBY7I,4.0
1501734,A11T807LX2EF00,B000WXQT9Q,5.0
1502178,A3BVN2QBNPBHCR,B000WXSO76,5.0
1502541,A17BUUBOU0598B,B000WXXXMM,4.0
1502544,ARBKYIVNYWK3C,B000WXXXMM,3.0
1502673,A1CPRP3VFJRS1R,B000WY8JRU,2.0
1502708,AFICF7DKHTQ87,B000WY8JRU,5.0
1502713,A34C9AFFZOI45T,B000WY8JRU,5.0
1503018,A1T1YSCDW0PD25,B000WYVBR0,4.0
1503219,A9Y5O2R4D6EH5,B000WYVBR0,4.0
1503520,A8CKH8XB33XGN,B000WYVBR0,5.0
1503696,A2V1J3JT5OOZFO,B000WYVBR0,5.0
1503705,A2BYV7S1QP2YIG,B000WYVBR0,5.0
1503916,A1R377IPZOKLMM,B000WYVBR0,5.0
1504055,A2X78O6G89CB30,B000WYVBR0,5.0
1504225,A3TAS1AG6FMBQW,B000WYVBR0,5.0
1504374,A370XYLIZCSK1Y,B000WYVBR0,4.0
1506043,A2HRHF83I3NDGT,B000WYVBR0,5.0
1506249,A1H98YV5K5BUX0,B000WZ7Y5C,5.0
1506344,A1UEL5C1N6E5SE,B000WZO9ZU,5.0
1506459,A2FSOHSM9X13JT,B000WZV5FW,5.0
1506532,A24HWYHR28JJ7A,B000X06ZH4,5.0
1506545,A3D01HLSUFEZQY,B000X06ZH4,5.0
1506561,A2ARDVMUGDFED6,B000X06ZH4,4.0
1506595,A3L1VJMHFWONCB,B000X0KHZK,5.0
1506610,A3F3B6HY9RJI04,B000X0KHZK,5.0
1506708,AQ2FC1DLKVD8H,B000X1274I,5.0
1506996,A2JE071UW97J2A,B000X1J6GK,5.0
1507088,AK3GKIV8DEY8B,B000X1P5RE,5.0
1507201,AK3GKIV8DEY8B,B000X1R6EO,5.0
1507310,A203OCQQ12MAVT,B000X1T3IQ,4.0
1507407,A1JZFGZEZVWQPY,B000X1TS54,4.0
1507830,A3AYSYSLHU26U9,B000X1UKBU,5.0
1507893,A3S0EHEIR52HP1,B000X1UKBU,5.0
1508234,A32O5FZH994CNY,B000X22YTK,5.0
1508323,A3TAS1AG6FMBQW,B000X23I22,1.0
1508326,ABQWMANK4AR63,B000X23I22,4.0
1508442,A19HT7YC1UW3D6,B000X24ISU,5.0
1508555,A19X4BF861LQST,B000X24ISU,1.0
1508557,A2LCE1D0TW2XY0,B000X24ISU,3.0
1508688,A203OCQQ12MAVT,B000X24ISU,5.0
1508797,A34LQ791ACZ0JC,B000X24ISU,5.0
1508820,A20DDH4NT6Q1E8,B000X24ISU,5.0
1508921,A2PMR2PIGWKCQ9,B000X24ISU,5.0
1509014,A3HR0ZZOFKQ97N,B000X24ISU,5.0
1509039,ARBKYIVNYWK3C,B000X24ISU,5.0
1509047,A1MFAPVBW9BEGD,B000X24ISU,1.0
1509156,A1YEPFLLH42OU1,B000X24ISU,4.0
1509166,A2EW01G2LNJN06,B000X24ISU,5.0
1509203,A3OXHLG6DIBRW8,B000X25DUM,4.0
1509445,A6FIAB28IS79,B000X27REC,4.0
1509603,A316XO4RWX21YN,B000X27XDC,5.0
1509900,A3Q4TYJVAM4IRM,B000X2QRK2,4.0
1509919,A27ADCSD15F3GL,B000X2QRK2,5.0
1510246,ATS2855497V0I,B000X38ZO2,4.0
1510248,ABIVKBMSIPEDY,B000X38ZO2,4.0
1510249,A15T9G38F589KM,B000X38ZO2,5.0
1510250,A17BUUBOU0598B,B000X38ZO2,4.0
1510251,A2QDOJFFLFGF18,B000X38ZO2,5.0
1510413,A29KJ32G75L7G9,B000X3C9EY,5.0
1510571,A6FIAB28IS79,B000X3F6IU,5.0
1510840,A2HKUM9OEBQKDW,B000X3FAJU,4.0
1511205,A2I6GN7OHB9JKF,B000X3KOD2,5.0
1511332,A225G2TFM76GYX,B000X3OOQU,4.0
1511584,A1T1YSCDW0PD25,B000X4PJG8,5.0
1511585,A1Z16630QMH8Q6,B000X4PJG8,5.0
1511654,A1WXG10FJ353K0,B000X4PJP4,5.0
1511668,A1UEL5C1N6E5SE,B000X4PJP4,5.0
1511772,A13WOT3RSXKRD5,B000X4SRQW,5.0
1511817,A31N0XY2UTB25C,B000X4UFMQ,5.0
1511881,A2WLNSZ9U0T1S3,B000X4X35C,4.0
1512004,AFICF7DKHTQ87,B000X54QQQ,3.0
1512078,A3S3R88HA0HZG3,B000X5NYN2,5.0
1512134,A3OXHLG6DIBRW8,B000X5ZVS8,5.0
1512183,AZMY6E8B52L2T,B000X5ZVS8,4.0
1512249,A11EXFO14WEJM1,B000X5ZVS8,3.0
1512554,A1KXJCXS6HFRQZ,B000X7RF9E,4.0
1512585,A17HMM1M7T9PJ1,B000X7SNVI,5.0
1512788,A1PL7QILVQV3IF,B000X93OOW,5.0
1512803,APBB297H3ZA5E,B000X93ORO,5.0
1513127,AOMEH9W6LHC4S,B000X9O8SI,4.0
1513232,A17BUUBOU0598B,B000XA2XJS,3.0
1513364,A2V7EO331SFUF6,B000XA8766,4.0
1513588,A17HMM1M7T9PJ1,B000XALL8W,4.0
1513694,A3EXWV8FNSSFL6,B000XB4412,5.0
1513715,AVPNQUVZWMDSX,B000XB4P8Y,4.0
1513723,A2RWHTNM5P3I8Y,B000XB4P8Y,4.0
1513724,A2Y739CRM15WDL,B000XB4P8Y,4.0
1513741,A1C5WS021EL3WO,B000XB5D4O,5.0
1513833,A3D01HLSUFEZQY,B000XB9GUG,4.0
1513851,A3EXWV8FNSSFL6,B000XB9GV0,5.0
1513856,A30XZK10EZN9V4,B000XB9GV0,4.0
1513872,AW68KVDV7BBRS,B000XB9GV0,5.0
1513886,A2ARDVMUGDFED6,B000XB9GV0,5.0
1513891,ALDAF4VVLFRHP,B000XB9GV0,4.0
1514122,A1IU7S4HCK1XK0,B000XBMP5E,3.0
1514137,AZMY6E8B52L2T,B000XBMP5E,5.0
1514235,A34C9AFFZOI45T,B000XBMP5E,4.0
1514456,A203OCQQ12MAVT,B000XCQ0LI,5.0
1514482,A31N0XY2UTB25C,B000XCQ0LI,5.0
1514900,A680RUE1FDO8B,B000XEAWX8,1.0
1515097,A20DZX38KRBIT8,B000XFDZ4K,1.0
1515210,A10ZFE6YE0UHW8,B000XFVZ5G,3.0
1515211,A2BLFCOPSMBOZ9,B000XFVZ5G,5.0
1515216,AZMY6E8B52L2T,B000XFVZ5G,5.0
1515224,A3A4ZAIBQWKOZS,B000XFVZ5G,5.0
1515262,A3775OP5VTX5ON,B000XFZGR4,5.0
1515280,A27T4RQ3XA661C,B000XFZGR4,2.0
1515283,A6FIAB28IS79,B000XFZGR4,4.0
1515303,A32O5FZH994CNY,B000XG3QCU,4.0
1515428,ABVYGB2TKBO8F,B000XGMUYK,3.0
1515871,A3S3R88HA0HZG3,B000XHS4SK,5.0
1516036,A19W47CXJJP1MI,B000XHS4SK,5.0
1516094,A3QQGPI3CTV9SX,B000XHS4SK,4.0
1516260,A8WEXFRWX1ZHH,B000XJD6N6,5.0
1516374,A1NNMOD9H36Q8E,B000XJLQWE,3.0
1516399,A3HSDV9Y0TV5Z2,B000XJNSXO,5.0
1516403,A3W4D8XOGLWUN5,B000XJNSXO,4.0
1516404,AOEAD7DPLZE53,B000XJNSXO,3.0
1516478,AGVWTYW0ULXHT,B000XJRZNS,4.0
1516573,A54S9CIUV5VNB,B000XKNXW4,5.0
1516744,A2L42QEWR77PKZ,B000XMG91Y,4.0
1516807,A1AWL9JASMG904,B000XMM1FW,4.0
1516829,A36K2N527TXXJN,B000XMM1FW,5.0
1516944,A6VXZ1EEPRTLV,B000XMM1FW,4.0
1517000,A33YZNZIRA3H97,B000XNR6RY,4.0
1517016,A1U5NWJOYH2QQH,B000XNR6RY,3.0
1517624,A2D1ZQEFS1NBH2,B000XP8DJC,5.0
1517646,A2BMZRO0H7TFCS,B000XP8DJC,5.0
1517719,A3U41ZL33SS92P,B000XP8DJC,3.0
1517838,A3077MQTAKOVFZ,B000XP8DJC,4.0
1517971,A1L64KDYO5BOJA,B000XPG2YK,5.0
1518111,ALRCAGJOJ9583,B000XPG2YU,1.0
1518449,AP53MVRC8ZEW2,B000XPS3U6,4.0
1518914,A3MFORLOKIOEQY,B000XQ8AHG,5.0
1518925,A11OTLEDSW8ZXD,B000XQ8AHG,1.0
1519059,A3CW0ZLUO5X2B1,B000XQDTRW,4.0
1519072,A3OXHLG6DIBRW8,B000XQDTRW,5.0
1519108,ABIVKBMSIPEDY,B000XQDTRW,3.0
1519128,A3Q4TYJVAM4IRM,B000XQDTRW,4.0
1519158,A2Y3WWPUKIJ59I,B000XQDTRW,4.0
1519160,A4D5B7Q8A7PA6,B000XQDTRW,5.0
1519330,A1NNMOD9H36Q8E,B000XQILWK,2.0
1519335,ARX7Z3NI6O0F7,B000XQILWK,5.0
1519413,AGVWTYW0ULXHT,B000XQK2OU,4.0
1519478,A3D6OI36USYOU1,B000XQMJRS,5.0
1519529,A14JBDSWKPKTZA,B000XQONSG,5.0
1519843,A17BUUBOU0598B,B000XQT4PI,4.0
1520121,A3ER6ARJ23CIN8,B000XRCDVY,5.0
1520310,ASJSX783R5HTZ,B000XRRDWS,3.0
1520407,A36K2N527TXXJN,B000XRW09Y,5.0
1520886,A1T1YSCDW0PD25,B000XSBGP2,5.0
1520897,A32QOZWIKQDNZX,B000XSBJRW,4.0
1521009,A2AF0NOCM71J0B,B000XSDKP6,5.0
1521227,A2UTZ4O5E2W4DK,B000XSLBES,5.0
1521293,AEWYUPCNDV7HY,B000XT3W5I,4.0
1521428,AVPNQUVZWMDSX,B000XTP3XW,1.0
1521653,AONUCJBC85BL,B000XUMR6C,5.0
1521696,AGGAQLXPVGM5D,B000XUMU8C,5.0
1521958,ABVYGB2TKBO8F,B000XVM22U,4.0
1521978,A2NJQF2UI60VGT,B000XVNJRM,5.0
1522005,A2Y3WWPUKIJ59I,B000XVNJRM,5.0
1522246,A2SKEQT0WTB954,B000XX13C8,4.0
1522389,A1U4GOVZWL8ZTL,B000XX7XWW,4.0
1522560,A3S5EXYZDEBF3K,B000XXZQWQ,2.0
1522805,A2SKEQT0WTB954,B000XY6N5Y,5.0
1522940,A1ZTR0FR5AW9B4,B000XYDHY4,5.0
1523066,ATS2855497V0I,B000XYNYK6,4.0
1523104,A2AF0NOCM71J0B,B000XYW9LG,1.0
1523124,A370XYLIZCSK1Y,B000XYYDYW,4.0
1523135,A1K4G5YJDJQI6Q,B000XYYDYW,4.0
1523174,A1K4G5YJDJQI6Q,B000XZ1AY2,3.0
1523206,A18HE80910BTZI,B000XZ5JBW,5.0
1523207,A3UR2N0ATGBCU8,B000XZ5JBW,2.0
1523234,A3NOBH42C7UI5M,B000XZCIX4,4.0
1523292,A2JE071UW97J2A,B000XZCIX4,5.0
1523302,ARX7Z3NI6O0F7,B000XZCIX4,5.0
1523361,A3TCMJ6GKZJFBQ,B000XZCIX4,5.0
1523398,A17BUUBOU0598B,B000XZJCMO,4.0
1523404,AR74YY08IP2WE,B000XZJCNI,3.0
1523532,A26KXNN6H1IL0I,B000Y03B7U,5.0
1523576,AVSMRPI23DQI2,B000Y06JV0,5.0
1523680,A680RUE1FDO8B,B000Y0YY62,3.0
1523789,ADLVFFE4VBT8,B000Y138EK,5.0
1523841,A506HOOCVL8GW,B000Y138EK,5.0
1523897,AFICF7DKHTQ87,B000Y138EK,3.0
1523968,ADLVFFE4VBT8,B000Y16TY6,5.0
1523980,A2U3OEIK1CUPIK,B000Y16TY6,4.0
1524020,A1VVRA3P6G1TWH,B000Y16TY6,3.0
1524032,A376OJHLE6SU9Q,B000Y16TY6,5.0
1524133,A2AF0NOCM71J0B,B000Y1AFCS,5.0
1524148,AOMEH9W6LHC4S,B000Y1AFCS,4.0
1524156,A1QQA7Y92L4F9R,B000Y1AFCS,5.0
1524673,A3BACUOZV1M0WM,B000Y25ZFY,5.0
1524805,ASFP250F22MDZ,B000Y2KI6K,3.0
1524808,A2UTZ4O5E2W4DK,B000Y2KI6K,4.0
1524816,A7QMQBGJ2TCQG,B000Y2KI6K,5.0
1524820,A3T7V207KRDE2O,B000Y2KI6K,5.0
1524922,AZ515FFZ7I2P7,B000Y33CVM,5.0
1525051,A1U5NWJOYH2QQH,B000Y3YKKY,1.0
1525100,A1ILWPH1GHUXE2,B000Y3YUOA,5.0
1525258,ABXANRX4GPYRZ,B000Y4AH3C,2.0
1525304,A1WXG10FJ353K0,B000Y4AH3C,5.0
1525353,A31HE83MU98GBV,B000Y50E3O,4.0
1525424,A3QQGPI3CTV9SX,B000Y556M8,5.0
1525558,A3MFORLOKIOEQY,B000Y634SU,4.0
1525596,A1L64KDYO5BOJA,B000Y634SU,5.0
1525597,A1GBT4UN2RW7XY,B000Y634SU,5.0
1525649,A316XO4RWX21YN,B000Y634SU,5.0
1525817,ABQWMANK4AR63,B000Y79K32,4.0
1525824,A2JE071UW97J2A,B000Y79K32,5.0
1525980,A10O7THJ2O20AG,B000Y7LXJ6,5.0
1526384,A2W2ODLRQ2L8LE,B000Y7T5UU,1.0
1526878,A2XRMQA6PJ5ZJ8,B000Y87SRG,5.0
1526905,ADLVFFE4VBT8,B000Y8EXSS,3.0
1527230,A27B1U3OWCU14J,B000Y8Y8FG,4.0
1527345,A2JP9E1H0SF392,B000Y97Q86,5.0
1527358,A38KK0SZYEH5UD,B000Y97Q86,3.0
1527363,A2UOHALGF2X77Q,B000Y97Q86,3.0
1527601,A36IHC0K68NS2,B000Y9KGHE,4.0
1527615,A203OCQQ12MAVT,B000Y9KIOK,5.0
1527627,A31N0XY2UTB25C,B000Y9KIOK,5.0
1527632,A3SX5MZTCZRQLF,B000Y9KLTW,5.0
1527666,A36IHC0K68NS2,B000Y9LW5E,5.0
1527727,APBB297H3ZA5E,B000Y9NNRE,5.0
1527728,A203OCQQ12MAVT,B000Y9NNRE,5.0
1527751,A204K1OFE8OB9Y,B000Y9NNRE,2.0
1527766,A6FIAB28IS79,B000Y9PJ4O,5.0
1527989,A3QQGPI3CTV9SX,B000Y9VIJE,5.0
1528172,A19RGDJPNZ7NZ,B000YA0A0Q,4.0
1528381,A2HNH4PKE5DPSI,B000YA337S,5.0
1528403,A3QJU4FEN8PQSZ,B000YA4PPW,1.0
1528408,A18S2VGUH9SCV5,B000YA4PPW,5.0
1528411,A3R1WFO4KIUQXZ,B000YA4PPW,3.0
1528455,AOMEH9W6LHC4S,B000YA50P6,5.0
1528499,A19XMHRB3G4DIR,B000YA6JA6,5.0
1528785,A6XDZ1MJ0B1A2,B000YAX13Y,1.0
1528898,A36K2N527TXXJN,B000YB37P0,5.0
1528918,A10NMELR4KX0J6,B000YB862E,3.0
1528970,A2AY4YUOX2N1BQ,B000YB862E,5.0
1529028,A203OCQQ12MAVT,B000YB862E,5.0
1529127,AGVWTYW0ULXHT,B000YB862E,4.0
1529140,AMVXR3NPL0GWX,B000YB862E,5.0
1529379,A36A1ZYZH8568P,B000YBH4YU,5.0
1529545,ARIDN94LOCQFD,B000YBH4YU,5.0
1529634,AVFJ327UXPXLF,B000YBY2U4,5.0
1529816,A2UOHALGF2X77Q,B000YC8NYY,1.0
1530060,AI8EMB0HUC6Z5,B000YCDU6U,5.0
1530073,AKT8TGIT6VVZ5,B000YCZQQC,5.0
1530089,A2R6RA8FRBS608,B000YD2DZS,5.0
1530218,A8X8D4BUY5DFU,B000YDGSFO,4.0
1530536,A19W47CXJJP1MI,B000YEKM0U,5.0
1530642,A2J7FHZFKOKGZ6,B000YEKM0U,3.0
1530644,A680RUE1FDO8B,B000YEKM0U,4.0
1530675,AONUCJBC85BL,B000YEKM0U,3.0
1530698,A18S2VGUH9SCV5,B000YEKM0U,4.0
1530703,A17BUUBOU0598B,B000YEKM0U,2.0
1530731,A1ODOGXEYECQQ8,B000YEKM0U,3.0
1530765,A3FPSY1M6G7XIB,B000YEKM0U,5.0
1530844,A20DZX38KRBIT8,B000YEMKGY,5.0
1531075,A54S9CIUV5VNB,B000YFC90K,4.0
1531197,A8X8D4BUY5DFU,B000YFVSAW,5.0
1531281,A3FEGTOLCWXSV4,B000YG81NS,4.0
1531463,A1U5NWJOYH2QQH,B000YGNZN4,4.0
1531677,A3D6OI36USYOU1,B000YGPISE,4.0
1531703,A3PD8JD9L4WEII,B000YH53S8,4.0
1531956,A21INUA35HX4XQ,B000YHDJ52,4.0
1531980,A1VHCO8RQFIGQJ,B000YHGAMG,5.0
1531990,AIJQU979J6UFY,B000YHGAMG,4.0
1532126,A2EW01G2LNJN06,B000YHYDAW,5.0
1532275,A6XDZ1MJ0B1A2,B000YIVHLY,1.0
1532379,A19HT7YC1UW3D6,B000YIWR8G,5.0
1532473,AT28RL25Q2OLK,B000YIWR8G,5.0
1532479,ACHTDPEQYSEQL,B000YIWR8G,5.0
1532505,A2UTZ4O5E2W4DK,B000YIWR9U,5.0
1532515,AW68KVDV7BBRS,B000YIWR9U,2.0
1532553,A11KZ906QD08C5,B000YIYNOW,5.0
1532601,A6VXZ1EEPRTLV,B000YIYNOW,4.0
1532618,A33YZNZIRA3H97,B000YIYNQ0,5.0
1532711,A11OTLEDSW8ZXD,B000YIYQ5I,4.0
1532761,A33HIV8RXRDM88,B000YIYQ5I,5.0
1532792,A3BACUOZV1M0WM,B000YIYQWQ,5.0
1532950,A33YZNZIRA3H97,B000YJ0O9O,3.0
1532959,A27H0T39U3FZB5,B000YJ0O9O,4.0
1532965,A3FPSY1M6G7XIB,B000YJ0O9O,5.0
1533415,A680RUE1FDO8B,B000YJBL78,5.0
1533472,A1F0KPA232MTYC,B000YJBL78,1.0
1533523,A3TBMAWIIHKHFN,B000YJBL78,1.0
1533571,A1V4A5U5O3TMMD,B000YJIJI2,5.0
1533625,A2UTZ4O5E2W4DK,B000YJMB5Y,5.0
1533743,A213J54E63SYOP,B000YJMGNQ,4.0
1533754,A23NSKTMSPPBTR,B000YJODBE,3.0
1533758,A23NSKTMSPPBTR,B000YJPU0M,1.0
1534156,A680RUE1FDO8B,B000YL5N4I,4.0
1534181,A4WEZJOIZIV4U,B000YL95VA,5.0
1534321,A3NEAETOSXDBOM,B000YM06FI,5.0
1534400,AVFJ327UXPXLF,B000YM2OIK,5.0
1534415,A1C5WS021EL3WO,B000YM2OIK,3.0
1534562,A3OXHLG6DIBRW8,B000YM2OIK,1.0
1534637,AUBEFRFHJR64Y,B000YM2OIK,2.0
1534665,ASFP250F22MDZ,B000YM2OIK,2.0
1534754,A2WJ5XSE4I9F55,B000YM2OIK,4.0
1534767,A11EXFO14WEJM1,B000YM2OIK,4.0
1534929,A2NYK9KWFMJV4Y,B000YMSYDY,5.0
1535041,A1U5IJHJK84S54,B000YNVSMW,3.0
1535185,A3EXWV8FNSSFL6,B000YOLUPG,5.0
1535191,A3V7D0LH8L7BG0,B000YOLUPG,5.0
1535215,AK3GKIV8DEY8B,B000YOLUPG,5.0
1535390,A33YZNZIRA3H97,B000YQ3386,4.0
1535422,A203OCQQ12MAVT,B000YQ48VM,5.0
1535426,AGVWTYW0ULXHT,B000YQ48VM,4.0
1535428,A30X750M8V1XXW,B000YQ48VM,5.0
1535448,ARXU3FESTWMJJ,B000YQ6DIS,2.0
1535449,A20H1M28WLI9J2,B000YQ6DIS,2.0
1535462,AYMD77ITD15PT,B000YQ6DIS,4.0
1535466,A680RUE1FDO8B,B000YQ6DIS,5.0
1535469,A1ZCSSCAGBCD49,B000YQ6DIS,4.0
1535472,ABIVKBMSIPEDY,B000YQ6DIS,3.0
1535490,A38NELQT98S4H8,B000YQ6DIS,3.0
1535492,A20VG5W98SX99L,B000YQ6DIS,4.0
1535668,A18FLOC8YQY0P8,B000YQNLQK,3.0
1535796,A19X4BF861LQST,B000YQSKPM,3.0
1535802,ADLVFFE4VBT8,B000YQSKPM,4.0
1535935,A1VQHH85U7PX0,B000YQUTVK,1.0
1535950,ADOR3TR7GDF68,B000YQUWWQ,5.0
1536162,A28BX3MM90A6FI,B000YSONMO,5.0
1536213,A1LD5SE8IZ1H70,B000YSONMO,5.0
1536239,A3TCMJ6GKZJFBQ,B000YSONMO,5.0
1536550,AWPODHOB4GFWL,B000YTTFWQ,5.0
1536607,A2F7CSE6KT7NI4,B000YUA5UQ,3.0
1536845,AGVWTYW0ULXHT,B000YYT02Q,4.0
1537171,AC6Z7DP1Z5GHD,B000YZGCIU,5.0
1537237,ADZF3QDGSZE7K,B000YZGCIU,3.0
1537510,A3HR0ZZOFKQ97N,B000Z13844,5.0
1537677,A3PD8JD9L4WEII,B000Z3A8UY,5.0
1537680,A3L1VJMHFWONCB,B000Z3A8UY,2.0
1537687,A2AF0NOCM71J0B,B000Z3A8UY,3.0
1537864,A3LPL35P7FH78Y,B000Z3LS1C,5.0
1537908,A2B7BUH8834Y6M,B000Z3NFCC,5.0
1537987,AWPODHOB4GFWL,B000Z3QSFI,4.0
1538106,A6FIAB28IS79,B000Z3VSOE,5.0
1538210,A20DZX38KRBIT8,B000Z3XXR4,1.0
1539395,A10NMELR4KX0J6,B000Z80ICM,2.0
1539464,AWNJAY0M5UI70,B000Z80ICM,5.0
1539506,A87N6UTYA6NOB,B000Z80ICM,4.0
1539634,A3OXHLG6DIBRW8,B000Z80ICM,5.0
1539649,A3NHUQ33CFH3VM,B000Z80ICM,4.0
1539765,ADKZOXAOV8EXD,B000Z80ICM,5.0
1539784,A36K2N527TXXJN,B000Z80ICM,4.0
1540059,A26EQ8U96JA92T,B000Z80ICM,5.0
1540065,AYB4ELCS5AM8P,B000Z80ICM,5.0
1540098,AZMY6E8B52L2T,B000Z80ICM,4.0
